Position,Track Name,Artist,Streams,URL,Date,Region
47,Heathens,Twenty One Pilots,4454,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,1/17/2017,ec
48,Fuego,Juanes,4414,https://open.spotify.com/track/0mwPE0lPOgnWf2bo14xedJ,1/17/2017,ec
49,Bobo,J Balvin,4403,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,1/17/2017,ec
50,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,4332,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,1/17/2017,ec
51,Just Hold On,Steve Aoki,4226,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,1/17/2017,ec
52,Tan Fácil,CNCO,4199,https://open.spotify.com/track/1TxgZRcy3kZ7JaEp88MDbC,1/17/2017,ec
53,Don't Let Me Down,The Chainsmokers,4101,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,1/17/2017,ec
54,Photograph,Ed Sheeran,3900,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,1/17/2017,ec
55,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,3665,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,1/17/2017,ec
56,Soy Peor,Bad Bunny,3558,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,1/17/2017,ec
57,Hear Me Now,Alok,3555,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,1/17/2017,ec
58,Gyal You A Party Animal,Charly Black,3521,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b,1/17/2017,ec
59,La Gozadera,Gente De Zona,3372,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,1/17/2017,ec
60,Si Me Dices Que Si (feat. Nicky Jam),Cosculluela,3371,https://open.spotify.com/track/3noN1TxpjbjjmKqssghvg8,1/17/2017,ec
61,Te Vas,Ozuna,3352,https://open.spotify.com/track/2twUPIYOTqVivev47pf7bU,1/17/2017,ec
62,Baila Conmigo,Juan Magán,3277,https://open.spotify.com/track/772io14jrMTxGJbijtDccQ,1/17/2017,ec
63,Ando buscando,Carlos Baute,3273,https://open.spotify.com/track/7BwJtE8KSbCQKOCTIAY3jX,1/17/2017,ec
64,Bajo el agua,Manuel Medrano,3238,https://open.spotify.com/track/5QSYWruQQ7kBCHScI4xJ9g,1/17/2017,ec
65,Deja Que Te Bese,Alejandro Sanz,3236,https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga,1/17/2017,ec
66,Ruleta Rusa,Kevin Roldan,3222,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH,1/17/2017,ec
67,Say You Won't Let Go,James Arthur,3213,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,1/17/2017,ec
68,Cake By The Ocean,DNCE,3208,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,1/17/2017,ec
69,Manicomio,Cosculluela,3166,https://open.spotify.com/track/3n58u3LOFw8mITLvfPvQBz,1/17/2017,ec
70,Hasta el Amanecer,Nicky Jam,3142,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,1/17/2017,ec
71,Thinking Out Loud,Ed Sheeran,3128,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,1/17/2017,ec
72,Stressed Out,Twenty One Pilots,3095,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,1/17/2017,ec
73,Call On Me - Ryan Riback Extended Remix,Starley,3088,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,1/17/2017,ec
74,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,3056,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC,1/17/2017,ec
75,Faded,Alan Walker,3027,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,1/17/2017,ec
76,Ya Me Enteré,Reik,2975,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,1/17/2017,ec
77,This Is What You Came For,Calvin Harris,2962,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,1/17/2017,ec
78,By Your Side,Jonas Blue,2929,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,1/17/2017,ec
79,Por Fin Te Encontré,Cali Y El Dandee,2916,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,1/17/2017,ec
80,Mercy,Shawn Mendes,2904,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,1/17/2017,ec
81,Hasta Que Se Seque el Malecón - Remix,Jacob Forever,2899,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t,1/17/2017,ec
82,Ride,Twenty One Pilots,2897,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,1/17/2017,ec
83,Enamorándonos,Cabas,2893,https://open.spotify.com/track/0aywfeIr0tmhLZJxzqOhzP,1/17/2017,ec
84,Una y otra vez,Manuel Medrano,2891,https://open.spotify.com/track/0bK3jxkbq5cDKWr68KtO8G,1/17/2017,ec
85,El Chisme,Reykon,2872,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ,1/17/2017,ec
86,Shed a Light,Robin Schulz,2820,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,1/17/2017,ec
87,Hymn For The Weekend - Seeb Remix,Coldplay,2812,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,1/17/2017,ec
88,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,2785,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,1/17/2017,ec
89,Mi Tesoro (feat. Nicky Jam),Zion & Lennox,2757,https://open.spotify.com/track/5HABnFSYvl6mTmg8nSdzHa,1/17/2017,ec
90,Love Yourself,Justin Bieber,2721,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,1/17/2017,ec
91,Traicionera - Remix,Sebastian Yatra,2698,https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,1/17/2017,ec
92,Work,Rihanna,2688,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,1/17/2017,ec
93,Quisiera,CNCO,2677,https://open.spotify.com/track/4iPV0gcc8keTFl6qxqP73M,1/17/2017,ec
94,All We Know,The Chainsmokers,2672,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,1/17/2017,ec
95,Alone,Alan Walker,2657,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,1/17/2017,ec
96,Que Raro,Feid,2650,https://open.spotify.com/track/3kg9JvQe6QJFKUQCN1oIQz,1/17/2017,ec
97,Encantadora - Remix,Yandel,2647,https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS,1/17/2017,ec
98,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,2645,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,1/17/2017,ec
99,Bad Things (with Camila Cabello),Machine Gun Kelly,2503,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,1/17/2017,ec
100,Fake Love,Drake,2477,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,1/17/2017,ec
101,Dueles,Jesse & Joy,2471,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P,1/17/2017,ec
102,Para Enamorarte,CNCO,2445,https://open.spotify.com/track/3B21fRFqPLmTd9zAlK0I8A,1/17/2017,ec
103,Qué Gano Olvidándote - Versión Urbana,Reik,2364,https://open.spotify.com/track/3H179O48ynsu9q8LOnFQZY,1/17/2017,ec
104,Work from Home,Fifth Harmony,2340,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,1/17/2017,ec
105,Ya No Me Duele Más - Remix,Silvestre Dangond,2335,https://open.spotify.com/track/4CTjql34LKCJy5WOSgEhvA,1/17/2017,ec
106,Middle,DJ Snake,2327,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,1/17/2017,ec
107,Corazon De Seda (feat. Ozuna),Klasico,2326,https://open.spotify.com/track/0uRHot8ml8U8cYVwwzMwNT,1/17/2017,ec
108,Starving,Hailee Steinfeld,2296,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,1/17/2017,ec
109,Me Ama Me Odia,Ozuna,2294,https://open.spotify.com/track/6041gM9Th1ViQcnzkIxnuv,1/17/2017,ec
110,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,2228,https://open.spotify.com/track/4COGASZEbAxmH6k5gYMo6G,1/17/2017,ec
111,Too Good,Drake,2225,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,1/17/2017,ec
112,Perfect Strangers,Jonas Blue,2179,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,1/17/2017,ec
113,Sugar,Maroon 5,2178,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,1/17/2017,ec
114,The Greatest,Sia,2178,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,1/17/2017,ec
115,Desde Que Estamos Juntos,Melendi,2170,https://open.spotify.com/track/66VmioeXL4i1TCfHIO8R9t,1/17/2017,ec
116,How Far I'll Go - From "Moana",Alessia Cara,2159,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,1/17/2017,ec
117,Black Beatles,Rae Sremmurd,2134,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,1/17/2017,ec
118,Quiero Que Vuelvas,Alejandro Fernandez,2118,https://open.spotify.com/track/2Zw7rSucHm0MIph9gmNiSn,1/17/2017,ec
119,El Perdedor - The Remix,Maluma,2107,https://open.spotify.com/track/4QsPTKvdpgkA7mBAvclZTa,1/17/2017,ec
120,Sorry,Justin Bieber,2091,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,1/17/2017,ec
121,Lean On (feat. MØ & DJ Snake),Major Lazer,2078,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,1/17/2017,ec
122,Te Busco (feat. Nicky Jam),Cosculluela,2067,https://open.spotify.com/track/6wHm04cn5HxK6pE2ITEdUS,1/17/2017,ec
123,De Pies a Cabeza,Maná,2025,https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7,1/17/2017,ec
124,The Scientist,Coldplay,2018,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,1/17/2017,ec
125,The Greatest,Sia,2010,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,1/17/2017,ec
126,Nunca Me Olvides,Yandel,2010,https://open.spotify.com/track/27ebni0DfbT5Owz6W42HP8,1/17/2017,ec
127,Encantadora,Yandel,2005,https://open.spotify.com/track/7LABrQFfRYcZUqUwng0Heb,1/17/2017,ec
128,Hello,Karol G,2004,https://open.spotify.com/track/1PGENMzwUy16wlpZiuLS65,1/17/2017,ec
129,Me llamas,Piso 21,1997,https://open.spotify.com/track/3jpqMaJREkmVDYlRvW1qWC,1/17/2017,ec
130,Ginza,J Balvin,1958,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw,1/17/2017,ec
131,Solo Dance,Martin Jensen,1942,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,1/17/2017,ec
132,Se Acabó,Sanluis,1940,https://open.spotify.com/track/7BHNaG7YZHjGbAAqIHQzNf,1/17/2017,ec
133,Quiero Que Sepas,Juan Magán,1929,https://open.spotify.com/track/0fm7fJ4aZv6Wx0klIcyXPz,1/17/2017,ec
134,El Perdedor,Maluma,1927,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O,1/17/2017,ec
135,Sofia,Alvaro Soler,1924,https://open.spotify.com/track/1VoHrSS3QQ6TbpabLrFiYb,1/17/2017,ec
136,Scars To Your Beautiful,Alessia Cara,1918,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,1/17/2017,ec
137,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,1912,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,1/17/2017,ec
138,I Would Like,Zara Larsson,1882,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,1/17/2017,ec
139,Acércate (feat. Nicky Jam) - Remix,De La Ghetto,1874,https://open.spotify.com/track/35OC6rMxa8lJi8eDiUVShS,1/17/2017,ec
140,Sin Contrato,Maluma,1858,https://open.spotify.com/track/09S64DUkxIX9EwIaULu6yN,1/17/2017,ec
141,Now and Later,Sage The Gemini,1857,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,1/17/2017,ec
142,Locuras contigo,Rombai,1850,https://open.spotify.com/track/5jMvnSyOgGY8JpvHqeyVOg,1/17/2017,ec
143,All Night,The Vamps,1846,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,1/17/2017,ec
144,Stitches,Shawn Mendes,1844,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,1/17/2017,ec
145,Obsesionado,Farruko,1839,https://open.spotify.com/track/5Jt4zdXTd9y1zxihiNYQI1,1/17/2017,ec
146,Love Me Now,John Legend,1815,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,1/17/2017,ec
147,All of Me,John Legend,1793,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,1/17/2017,ec
148,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",De La Ghetto,1778,https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma,1/17/2017,ec
149,Ya No Me Duele Más,Silvestre Dangond,1740,https://open.spotify.com/track/4JnJ9ACXmtLkpH61ZvFSaM,1/17/2017,ec
150,Pa Que Me Invitan - Spanglish Version,Jencarlos,1732,https://open.spotify.com/track/2VRssqds7rRNb4eaG9FaY8,1/17/2017,ec
151,El Perdón,Nicky Jam,1718,https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,1/17/2017,ec
152,Noche Loca,Marama,1716,https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD,1/17/2017,ec
153,Me Reclama,Mambo Kingz,1705,https://open.spotify.com/track/4ojwGTehgBRAg52jbFgzJg,1/17/2017,ec
154,Me Voy Enamorando - Remix,Chino & Nacho,1698,https://open.spotify.com/track/0nfBKG11Wv2bK8cPjMU5VB,1/17/2017,ec
155,Afuera del planeta,Manuel Medrano,1688,https://open.spotify.com/track/71t9GoojGIMZLySI6imKFY,1/17/2017,ec
156,Pumped Up Kicks,Foster The People,1675,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,1/17/2017,ec
157,Amor y dolor,Carlos Baute,1675,https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd,1/17/2017,ec
158,Tu jardín con enanitos,Melendi,1662,https://open.spotify.com/track/6yCjU5j6YHbux2VQCBTTE1,1/17/2017,ec
159,Can't Feel My Face,The Weeknd,1659,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm,1/17/2017,ec
160,Bajito,Jencarlos,1647,https://open.spotify.com/track/2q5VkfuJpCHJiFkMqNsenl,1/17/2017,ec
161,Nota de Amor,Wisin,1633,https://open.spotify.com/track/4YW2Fr25fHwUt6qgvM1iE1,1/17/2017,ec
162,Cuando Se Pone a Bailar,Rombai,1633,https://open.spotify.com/track/1MpKZi1zTXpERKwxmOu1PH,1/17/2017,ec
163,Counting Stars,OneRepublic,1624,https://open.spotify.com/track/5edBgVtRD0fvWk140Sl21T,1/17/2017,ec
164,Llegaste tú (feat. Reykon),Sofia Reyes,1613,https://open.spotify.com/track/79Bm3DTEYuQsDpUVHbSRsL,1/17/2017,ec
165,Si Ella Quisiera - Remix,Justin Quiles,1610,https://open.spotify.com/track/0A2h9QjoPdbVwa9LFiijqM,1/17/2017,ec
166,Firestone,Kygo,1601,https://open.spotify.com/track/1I8tHoNBFTuoJAlh4hfVVE,1/17/2017,ec
167,Cocoon,Milky Chance,1589,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs,1/17/2017,ec
168,Adventure Of A Lifetime,Coldplay,1578,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,1/17/2017,ec
169,She Will Be Loved - Radio Mix,Maroon 5,1574,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16,1/17/2017,ec
170,Bohemian Rhapsody - Remastered 2011,Queen,1573,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,1/17/2017,ec
171,Materialista,Silvestre Dangond,1565,https://open.spotify.com/track/3jqSBJ8I20iUN0Bw8NA5xQ,1/17/2017,ec
172,Hello,Adele,1564,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,1/17/2017,ec
173,Fast Car,Jonas Blue,1556,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,1/17/2017,ec
174,Caminar de Tu Mano,Río Roma,1556,https://open.spotify.com/track/7cCRlUf8ayOJtTlWN7g8Ni,1/17/2017,ec
175,Hasta la Raíz,Natalia Lafourcade,1544,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf,1/17/2017,ec
176,Stole the Show,Kygo,1542,https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7,1/17/2017,ec
177,7 Years,Lukas Graham,1539,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,1/17/2017,ec
178,La promesa,Melendi,1535,https://open.spotify.com/track/2GJyBJWPmnM7pK961cB6iV,1/17/2017,ec
179,Un Polvo,Maluma,1534,https://open.spotify.com/track/01vHGJRvJ6EZW9KO8NtZpi,1/17/2017,ec
180,Privado,Rvssian,1532,https://open.spotify.com/track/11zRKpjEZwmcBBBGzB4pMn,1/17/2017,ec
181,Kill Em With Kindness,Selena Gomez,1527,https://open.spotify.com/track/7KxhSJOYiqCDclXDBNlFSZ,1/17/2017,ec
182,Me Quema,Paulina Rubio,1519,https://open.spotify.com/track/5k5HXMmbU31I6cMOWnMgSQ,1/17/2017,ec
183,La Bicicleta - Remix,Carlos Vives,1515,https://open.spotify.com/track/7IRuf7FrdQvOGs0g9mSNGr,1/17/2017,ec
184,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,1496,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,1/17/2017,ec
185,Let Her Go,Passenger,1486,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h,1/17/2017,ec
186,Picky,Joey Montana,1476,https://open.spotify.com/track/4tPL9PeVZY4c0jUPtSD5nx,1/17/2017,ec
187,A Thousand Years,Christina Perri,1472,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,1/17/2017,ec
188,What Do You Mean?,Justin Bieber,1471,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,1/17/2017,ec
189,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,1468,https://open.spotify.com/track/0uVyZywUNOp6S0dU5r8TS8,1/17/2017,ec
190,Sugar (feat. Francesco Yates),Robin Schulz,1463,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,1/17/2017,ec
191,Sin Contrato - Remix,Maluma,1462,https://open.spotify.com/track/2xNZeeqmwMPVKnD7FSQfgt,1/17/2017,ec
192,Panda,Desiigner,1460,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,1/17/2017,ec
